"game","show","date"
4801,6997,2015-02-03
4802,4478,2004-02-11
4803,6998,2015-02-04
4804,4477,2004-02-10
4805,6999,2015-02-05
4806,7000,2015-02-06
4807,1160,1989-09-22
4808,4476,2004-02-09
4809,7001,2015-02-09
4810,1161,1989-09-25
4811,7002,2015-02-10
4812,7003,2015-02-11
4814,1163,1989-09-27
4815,1165,1989-09-29
4816,7006,2015-02-16
4817,7007,2015-02-17
4818,7004,2015-02-12
4819,7008,2015-02-18
4820,1166,1989-10-02
4821,1167,1989-10-03
4822,1168,1989-10-04
4823,1169,1989-10-05
4824,1171,1989-10-09
4825,7011,2015-02-23
4826,1172,1989-10-10
4827,1346,1990-06-11
4828,7012,2015-02-24
4829,7010,2015-02-20
4830,1173,1989-10-11
4831,1174,1989-10-12
4832,1176,1989-10-16
4833,7013,2015-02-25
4834,1179,1989-10-19
4835,7016,2015-03-02
4836,1180,1989-10-20
4837,7017,2015-03-03
4838,7014,2015-02-26
4839,7015,2015-02-27
4840,7020,2015-03-06
4841,7021,2015-03-09
4842,7009,2015-02-19
4843,7022,2015-03-10
4844,7018,2015-03-04
4845,7019,2015-03-05
4846,7023,2015-03-11
4847,7024,2015-03-12
4848,7025,2015-03-13
4849,7026,2015-03-16
4850,7027,2015-03-17
4851,7030,2015-03-20
4852,7028,2015-03-18
4853,7029,2015-03-19
4854,7031,2015-03-23
4855,7032,2015-03-24
4856,7033,2015-03-25
4857,7036,2015-03-30
4858,7034,2015-03-26
4859,7035,2015-03-27
4860,7037,2015-03-31
4861,7038,2015-04-01
4862,7039,2015-04-02
4863,7040,2015-04-03
4864,7041,2015-04-06
4865,7042,2015-04-07
4866,7043,2015-04-08
4867,7044,2015-04-09
4868,7045,2015-04-10
4869,990,1988-12-16
4870,7046,2015-04-13
4871,991,1988-12-19
4872,7047,2015-04-14
4873,7048,2015-04-15
4874,7049,2015-04-16
4875,7050,2015-04-17
4876,7051,2015-04-20
4877,7052,2015-04-21
4878,7053,2015-04-22
4879,7054,2015-04-23
4880,7055,2015-04-24
4881,7056,2015-04-27
4882,7057,2015-04-28
4883,7058,2015-04-29
4884,7059,2015-04-30
4885,7060,2015-05-01
4886,7061,2015-05-04
4887,7062,2015-05-05
4888,7063,2015-05-06
4889,7064,2015-05-07
4890,7065,2015-05-08
4891,7066,2015-05-11
4892,7067,2015-05-12
4893,7068,2015-05-13
4894,7069,2015-05-14
4895,7070,2015-05-15
4896,7071,2015-05-18
4897,7072,2015-05-19
4898,7073,2015-05-20
4899,7074,2015-05-21
4900,7075,2015-05-22
4901,7076,2015-05-25
4902,7077,2015-05-26
4903,7078,2015-05-27
4904,7079,2015-05-28
4905,7080,2015-05-29
4906,1242,1990-01-16
4907,7081,2015-06-01
4908,1013,1989-01-18
4909,7082,2015-06-02
4910,1593,1991-07-03
4911,717,1987-10-20
4912,7083,2015-06-03
4913,7084,2015-06-04
4914,822,1988-03-15
4915,7085,2015-06-05
4916,1536,1991-04-15
4917,7086,2015-06-08
4918,499,1986-11-06
4919,7087,2015-06-09
4920,7088,2015-06-10
4921,7089,2015-06-11
4922,719,1987-10-22
4923,7090,2015-06-12
4924,775,1988-01-08
4925,7091,2015-06-15
4926,1590,1991-06-28
4927,7092,2015-06-16
4928,823,1988-03-16
4929,883,1988-06-08
4930,7093,2015-06-17
4931,1014,1989-01-19
4932,931,1988-09-26
4933,7094,2015-06-18
4934,7095,2015-06-19
4935,2500,1995-06-16
4936,7096,2015-06-22
4937,2822,1996-12-03
4938,7097,2015-06-23
4939,1015,1989-01-20
4940,1704,1992-01-16
4941,7098,2015-06-24
4942,1016,1989-01-23
4943,7099,2015-06-25
4944,1470,1991-01-11
4945,7100,2015-06-26
4946,825,1988-03-18
4947,7101,2015-06-29
4948,7102,2015-06-30
4949,7103,2015-07-01
4950,7104,2015-07-02
4951,7105,2015-07-03
4952,840,1988-04-08
4953,7106,2015-07-06
4954,2509,1995-06-29
4955,1620,1991-09-20
4956,7107,2015-07-07
4957,2088,1993-10-06
4958,7108,2015-07-08
4959,7109,2015-07-09
4961,7110,2015-07-10
4962,1621,1991-09-23
4963,1622,1991-09-24
4964,4412,2003-11-11
4965,4414,2003-11-13
4966,4415,2003-11-14
4967,4416,2003-11-17
4968,4418,2003-11-19
4969,4419,2003-11-20
4971,1229,1989-12-28
4972,7111,2015-07-13
4973,1029,1989-02-09
4974,7112,2015-07-14
4975,1806,1992-06-08
4976,7113,2015-07-15
4977,7114,2015-07-16
4978,860,1988-05-06
4979,7115,2015-07-17
4980,1623,1991-09-25
4981,853,1988-04-27
4982,7116,2015-07-20
4984,584,1987-03-05
4985,7117,2015-07-21
4986,852,1988-04-26
4987,7118,2015-07-22
4988,2501,1995-06-19
4989,7119,2015-07-23
4990,959,1988-11-03
4991,7120,2015-07-24
4992,690,1987-09-11
4993,7121,2015-07-27
4994,7122,2015-07-28
4995,989,1988-12-15
4996,1007,1989-01-10
4997,1062,1989-03-28
4998,1063,1989-03-29
4999,1403,1990-10-10
5000,1009,1989-01-12
5001,1010,1989-01-13
5002,7125,2015-07-31
5003,1008,1989-01-11
5004,1299,1990-04-05
5005,7123,2015-07-29
5006,7124,2015-07-30
5007,1006,1989-01-09
5008,2445,1995-03-31
5009,80,1984-12-28
5010,438,1986-05-14
5011,979,1988-12-01
5012,77,1984-12-25
5013,1347,1990-06-12
5014,4376,2003-09-22
5015,4377,2003-09-23
5016,4378,2003-09-24
5017,4379,2003-09-25
5018,84,1985-01-03
5019,1353,1990-06-20
5020,495,1986-10-31
5021,1434,1990-11-22
5022,720,1987-10-23
5023,1011,1989-01-16
5024,981,1988-12-05
5025,782,1988-01-19
5026,820,1988-03-11
5027,1770,1992-04-17
5028,2782,1996-10-08
5029,842,1988-04-12
5030,1181,1989-10-23
5031,1182,1989-10-24
5032,2804,1996-11-07
5033,1183,1989-10-25
5034,1184,1989-10-26
5035,1186,1989-10-30
5036,1187,1989-10-31
5037,7126,2015-09-14
5038,7127,2015-09-15
5039,1188,1989-11-01
5040,7128,2015-09-16
5041,1202,1989-11-21
5042,7129,2015-09-17
5043,7130,2015-09-18
5044,7131,2015-09-21
5045,360,1986-01-24
5046,7132,2015-09-22
5047,1189,1989-11-02
5048,7133,2015-09-23
5049,7134,2015-09-24
5050,7135,2015-09-25
5051,1203,1989-11-22
5052,7136,2015-09-28
5053,7137,2015-09-29
5054,1205,1989-11-24
5055,7138,2015-09-30
5056,7139,2015-10-01
5057,7140,2015-10-02
5058,7141,2015-10-05
5059,7142,2015-10-06
5060,2596,1995-12-11
5061,7143,2015-10-07
5062,7144,2015-10-08
5063,7145,2015-10-09
5064,7146,2015-10-12
5065,7147,2015-10-13
5066,7148,2015-10-14
5067,7149,2015-10-15
5068,2783,1996-10-09
5069,7150,2015-10-16
5070,7151,2015-10-19
5071,7152,2015-10-20
5072,7153,2015-10-21
5073,1562,1991-05-21
5074,7154,2015-10-22
5075,7155,2015-10-23
5076,7156,2015-10-26
5077,2156,1994-01-10
5078,7157,2015-10-27
5079,1741,1992-03-09
5080,2157,1994-01-11
5081,7158,2015-10-28
5082,2164,1994-01-20
5083,7159,2015-10-29
5084,2165,1994-01-21
5085,7160,2015-10-30
5086,2166,1994-01-24
5087,7162,2015-11-03
5088,7161,2015-11-02
5089,7163,2015-11-04
5090,7164,2015-11-05
5091,7165,2015-11-06
5092,7166,2015-11-09
5093,7167,2015-11-10
5094,2167,1994-01-25
5095,7168,2015-11-11
5096,723,1987-10-28
5097,7169,2015-11-12
5098,7170,2015-11-13
5099,7171,2015-11-16
5100,7172,2015-11-17
5101,7173,2015-11-18
5102,724,1987-10-29
5103,7174,2015-11-19
5105,1564,1991-05-23
5106,752,1987-12-08
5107,1305,1990-04-13
5108,7176,2015-11-23
5109,7177,2015-11-24
5110,7178,2015-11-25
5111,754,1987-12-10
5112,7179,2015-11-26
5113,7180,2015-11-27
5114,1207,1989-11-28
5115,1208,1989-11-29
5116,7181,2015-11-30
5117,7182,2015-12-01
5118,1209,1989-11-30
5119,7183,2015-12-02
5120,141,1985-03-25
5121,7184,2015-12-03
5122,7185,2015-12-04
5123,459,1986-09-11
5124,7186,2015-12-07
5125,7187,2015-12-08
5126,7188,2015-12-09
5127,7189,2015-12-10
5128,7190,2015-12-11
5129,7191,2015-12-14
5130,7192,2015-12-15
5131,7193,2015-12-16
5132,7194,2015-12-17
5133,7195,2015-12-18
5134,7196,2015-12-21
5135,876,1988-05-30
5136,7197,2015-12-22
5137,7198,2015-12-23
5138,7199,2015-12-24
5139,7200,2015-12-25
5140,7201,2015-12-28
5141,7202,2015-12-29
5142,830,1988-03-25
5143,831,1988-03-28
5144,7203,2015-12-30
5145,832,1988-03-29
5146,7204,2015-12-31
5147,7205,2016-01-01
5148,833,1988-03-30
5149,834,1988-03-31
5150,7206,2016-01-04
5151,835,1988-04-01
5152,7207,2016-01-05
5153,1738,1992-03-04
5154,7208,2016-01-06
5155,7209,2016-01-07
5156,7210,2016-01-08
5157,7211,2016-01-11
5158,836,1988-04-04
5159,1087,1989-05-02
5160,7212,2016-01-12
5161,837,1988-04-05
5162,2057,1993-07-13
5164,7213,2016-01-13
5165,7214,2016-01-14
5166,7215,2016-01-15
5167,7216,2016-01-18
5168,7217,2016-01-19
5169,2529,1995-09-07
5170,7218,2016-01-20
5171,7219,2016-01-21
5172,7220,2016-01-22
5173,756,1987-12-14
5174,7221,2016-01-25
5175,7222,2016-01-26
5176,7223,2016-01-27
5177,7224,2016-01-28
5178,7225,2016-01-29
5179,755,1987-12-11
5180,7226,2016-02-01
5181,7227,2016-02-02
5182,2678,1996-04-03
5183,7228,2016-02-03
5184,7229,2016-02-04
5185,7230,2016-02-05
5186,760,1987-12-18
5187,7231,2016-02-08
5188,7232,2016-02-09
5189,7233,2016-02-10
5190,761,1987-12-21
5191,762,1987-12-22
5192,7234,2016-02-11
5194,2342,1994-11-08
5195,7236,2016-02-15
5196,7237,2016-02-16
5197,7238,2016-02-17
5198,7239,2016-02-18
5199,7240,2016-02-19
5200,7243,2016-02-24
5201,7241,2016-02-22
5202,7242,2016-02-23
5203,7244,2016-02-25
5204,7245,2016-02-26
5205,7246,2016-02-29
5206,7247,2016-03-01
5207,7248,2016-03-02
5208,7249,2016-03-03
5209,7250,2016-03-04
5210,7251,2016-03-07
5211,7252,2016-03-08
5212,7253,2016-03-09
5213,7254,2016-03-10
5214,7255,2016-03-11
5215,7256,2016-03-14
5216,7257,2016-03-15
5217,7258,2016-03-16
5218,7259,2016-03-17
5219,7260,2016-03-18
5220,7261,2016-03-21
5221,7262,2016-03-22
5222,7263,2016-03-23
5223,7264,2016-03-24
5224,7265,2016-03-25
5225,7266,2016-03-28
5226,7267,2016-03-29
5227,2078,1993-09-22
5228,7268,2016-03-30
5229,730,1987-11-06
5230,7269,2016-03-31
5231,7270,2016-04-01
5232,7271,2016-04-04
5233,7272,2016-04-05
5234,15,1984-09-28
5235,16,1984-10-01
5236,17,1984-10-02
5237,18,1984-10-03
5238,20,1984-10-05
5239,7273,2016-04-06
5240,7274,2016-04-07
5241,7275,2016-04-08
5242,7276,2016-04-11
5243,19,1984-10-04
5244,21,1984-10-08
5245,7277,2016-04-12
5246,728,1987-11-04
5247,7278,2016-04-13
5248,7279,2016-04-14
5249,7280,2016-04-15
5250,729,1987-11-05
5251,7281,2016-04-18
5252,721,1987-10-26
5253,7282,2016-04-19
5254,878,1988-06-01
5255,7283,2016-04-20
5256,879,1988-06-02
5257,7284,2016-04-21
5258,7285,2016-04-22
5259,7286,2016-04-25
5260,880,1988-06-03
5261,7287,2016-04-26
5262,829,1988-03-24
5263,7288,2016-04-27
5264,7289,2016-04-28
5265,881,1988-06-06
5266,2079,1993-09-23
5267,7290,2016-04-29
5268,1090,1989-05-05
5269,7291,2016-05-02
5270,7292,2016-05-03
5271,2400,1995-01-27
5272,882,1988-06-07
5273,7293,2016-05-04
5274,7294,2016-05-05
5275,7295,2016-05-06
5276,7296,2016-05-09
5277,2612,1996-01-02
5278,7297,2016-05-10
5279,884,1988-06-09
5280,7298,2016-05-11
5281,885,1988-06-10
5282,7299,2016-05-12
5284,7301,2016-05-16
5285,886,1988-06-13
5286,7302,2016-05-17
5287,7303,2016-05-18
5288,887,1988-06-14
5289,7304,2016-05-19
5290,7305,2016-05-20
5291,2613,1996-01-03
5292,7306,2016-05-23
5293,7307,2016-05-24
5294,7308,2016-05-25
5295,7309,2016-05-26
5296,7310,2016-05-27
5297,7311,2016-05-30
5298,7312,2016-05-31
5299,2344,1994-11-10
5300,7313,2016-06-01
5301,7314,2016-06-02
5302,7315,2016-06-03
5303,2343,1994-11-09
5304,7316,2016-06-06
5305,7317,2016-06-07
5306,7318,2016-06-08
5307,7319,2016-06-09
5308,2345,1994-11-11
5309,7320,2016-06-10
5310,7321,2016-06-13
5311,1343,1990-06-06
5312,1880,1992-11-06
5313,7322,2016-06-14
5314,7323,2016-06-15
5315,7324,2016-06-16
5316,7325,2016-06-17
5317,2230,1994-04-22
5318,2080,1993-09-24
5319,7326,2016-06-20
5320,1084,1989-04-27
5321,7327,2016-06-21
5322,1358,1990-06-27
5324,2414,1995-02-16
5325,7328,2016-06-22
5326,1076,1989-04-17
5327,7329,2016-06-23
5328,7330,2016-06-24
5329,1359,1990-06-28
5330,7331,2016-06-27
5331,2081,1993-09-27
5332,7332,2016-06-28
5333,1606,1991-09-02
5334,996,1988-12-26
5335,7333,2016-06-29
5336,7334,2016-06-30
5337,7335,2016-07-01
5338,659,1987-06-18
5339,7336,2016-07-04
5340,702,1987-09-29
5341,2524,1995-07-20
5343,7337,2016-07-05
5344,1441,1990-12-03
5345,7338,2016-07-06
5346,2082,1993-09-28
5347,660,1987-06-19
5349,7339,2016-07-07
5350,7340,2016-07-08
5351,7341,2016-07-11
5352,664,1987-06-25
5353,1524,1991-03-28
5354,544,1987-01-08
5355,665,1987-06-26
5356,697,1987-09-22
5357,666,1987-06-29
5358,2083,1993-09-29
5359,667,1987-06-30
5360,668,1987-07-01
5362,7342,2016-07-12
5363,7347,2016-07-19
5364,986,1988-12-12
5365,7346,2016-07-18
5366,7351,2016-07-25
5367,1667,1991-11-26
5368,7352,2016-07-26
5369,1710,1992-01-24
5370,2084,1993-09-30
5371,678,1987-07-15
5372,570,1987-02-13
5373,669,1987-07-02
5374,1675,1991-12-06
5375,2085,1993-10-01
5376,7343,2016-07-13
5377,7344,2016-07-14
5378,7345,2016-07-15
5379,7348,2016-07-20
5380,7349,2016-07-21
5381,7350,2016-07-22
5382,7353,2016-07-27
5383,7354,2016-07-28
5384,7355,2016-07-29
5385,670,1987-07-03
5386,2573,1995-11-08
5387,712,1987-10-13
5388,872,1988-05-24
5389,2453,1995-04-12
5390,2086,1993-10-04
5391,2574,1995-11-09
5392,2775,1996-09-27
5393,2787,1996-10-15
5394,2695,1996-04-26
5395,372,1986-02-11
5396,373,1986-02-12
5397,374,1986-02-13
5398,2307,1994-09-20
5399,2648,1996-02-21
5400,2575,1995-11-10
5401,2733,1996-06-19
5402,2712,1996-05-21
5403,7357,2016-09-13
5404,7356,2016-09-12
5405,7358,2016-09-14
5406,7359,2016-09-15
5407,7360,2016-09-16
5408,7362,2016-09-20
5409,7361,2016-09-19
5410,7363,2016-09-21
5411,7364,2016-09-22
5412,7365,2016-09-23
5413,7366,2016-09-26
5414,2684,1996-04-11
5415,7367,2016-09-27
5417,2616,1996-01-08
5418,7368,2016-09-28
5419,7369,2016-09-29
5420,2597,1995-12-12
5421,7370,2016-09-30
5422,7371,2016-10-03
5423,7372,2016-10-04
5424,7373,2016-10-05
5425,531,1986-12-22
5426,7374,2016-10-06
5427,7375,2016-10-07
5428,7376,2016-10-10
5429,7377,2016-10-11
5430,7378,2016-10-12
5431,7379,2016-10-13
5432,7380,2016-10-14
5433,7382,2016-10-18
5434,2606,1995-12-25
5435,2607,1995-12-26
5437,7381,2016-10-17
5438,7383,2016-10-19
5439,7384,2016-10-20
5440,7385,2016-10-21
5441,7387,2016-10-25
5442,7386,2016-10-24
5443,7392,2016-11-01
5444,7388,2016-10-26
5445,7389,2016-10-27
5446,7390,2016-10-28
5447,7391,2016-10-31
5448,7393,2016-11-02
5449,7397,2016-11-08
5450,1963,1993-03-03
5451,7394,2016-11-03
5452,7395,2016-11-04
5453,7396,2016-11-07
5454,7398,2016-11-09
5455,7399,2016-11-10
5456,7400,2016-11-11
5457,7401,2016-11-14
5458,7402,2016-11-15
5459,7403,2016-11-16
5460,7404,2016-11-17
5461,7405,2016-11-18
5462,7406,2016-11-21
5464,1037,1989-02-21
5465,7408,2016-11-23
5466,7409,2016-11-24
5467,7410,2016-11-25
5468,7412,2016-11-29
5469,7417,2016-12-06
5470,7422,2016-12-13
5471,7423,2016-12-14
5472,7424,2016-12-15
5473,7425,2016-12-16
5474,7426,2016-12-19
5475,7427,2016-12-20
5476,7428,2016-12-21
5477,7429,2016-12-22
5478,7411,2016-11-28
5479,7413,2016-11-30
5480,7414,2016-12-01
5481,7415,2016-12-02
5482,7416,2016-12-05
5483,7418,2016-12-07
5484,7419,2016-12-08
5485,7420,2016-12-09
5486,7421,2016-12-12
5487,7430,2016-12-23
5488,7431,2016-12-26
5489,7432,2016-12-27
5490,7433,2016-12-28
5491,7434,2016-12-29
5492,7435,2016-12-30
5493,7436,2017-01-02
5494,7437,2017-01-03
5495,7438,2017-01-04
5496,7439,2017-01-05
5497,7440,2017-01-06
5498,7441,2017-01-09
5499,7442,2017-01-10
5500,7443,2017-01-11
5501,7444,2017-01-12
5502,2371,1994-12-19
5503,7445,2017-01-13
5504,7446,2017-01-16
5505,7447,2017-01-17
5506,7448,2017-01-18
5507,7449,2017-01-19
5508,7450,2017-01-20
5509,7451,2017-01-23
5510,7452,2017-01-24
5511,7453,2017-01-25
5512,7457,2017-01-31
5513,7456,2017-01-30
5514,7458,2017-02-01
5515,7459,2017-02-02
5516,7460,2017-02-03
5517,7462,2017-02-07
5518,7461,2017-02-06
5519,7463,2017-02-08
5520,7464,2017-02-09
5521,7465,2017-02-10
5522,7467,2017-02-14
5523,7466,2017-02-13
5524,7468,2017-02-15
5525,160,1985-04-19
5526,7469,2017-02-16
5527,7470,2017-02-17
5528,1596,1991-07-08
5529,7471,2017-02-20
5530,7472,2017-02-21
5531,7473,2017-02-22
5532,7474,2017-02-23
5534,7454,2017-01-26
5535,7455,2017-01-27
5536,2727,1996-06-11
5537,2730,1996-06-14
5538,2734,1996-06-20
5539,7477,2017-02-28
5540,2887,1997-03-04
5541,2749,1996-07-11
5542,2697,1996-04-30
5543,2698,1996-05-01
5544,81,1984-12-31
5545,7476,2017-02-27
5546,2700,1996-05-03
5547,2689,1996-04-18
5548,7482,2017-03-07
5549,2717,1996-05-28
5550,7481,2017-03-06
5551,1744,1992-03-12
5552,2714,1996-05-23
5553,7487,2017-03-14
5554,2767,1996-09-17
5555,1220,1989-12-15
5556,1723,1992-02-12
5557,7486,2017-03-13
5558,7488,2017-03-15
5559,7478,2017-03-01
5560,7479,2017-03-02
5561,7480,2017-03-03
5562,7483,2017-03-08
5563,7484,2017-03-09
5564,7485,2017-03-10
5565,7489,2017-03-16
5566,7490,2017-03-17
5567,1724,1992-02-13
5568,2801,1996-11-04
5569,7492,2017-03-21
5570,2800,1996-11-01
5571,2798,1996-10-30
5572,2797,1996-10-29
5573,7495,2017-03-24
5574,2791,1996-10-21
5575,7491,2017-03-20
5576,7493,2017-03-22
5577,7494,2017-03-23
5578,2788,1996-10-16
5579,2373,1994-12-21
5580,2387,1995-01-10
5581,7497,2017-03-28
5582,954,1988-10-27
5583,7496,2017-03-27
5584,1038,1989-02-22
5585,757,1987-12-15
5586,1039,1989-02-23
5587,138,1985-03-20
5588,1040,1989-02-24
5589,7498,2017-03-29
5590,7499,2017-03-30
5591,7500,2017-03-31
5592,1041,1989-02-27
5593,1042,1989-02-28
5594,7501,2017-04-03
5595,7502,2017-04-04
5596,1043,1989-03-01
5597,1044,1989-03-02
5598,7503,2017-04-05
5599,7504,2017-04-06
5600,7505,2017-04-07
5601,1045,1989-03-03
5602,7507,2017-04-11
5603,982,1988-12-06
5604,295,1985-10-25
5605,983,1988-12-07
5606,7506,2017-04-10
5607,7508,2017-04-12
5608,7509,2017-04-13
5609,7510,2017-04-14
5610,984,1988-12-08
5611,7512,2017-04-18
5612,985,1988-12-09
5613,987,1988-12-13
5614,7511,2017-04-17
5615,7513,2017-04-19
5616,7514,2017-04-20
5617,375,1986-02-14
5618,7515,2017-04-21
5619,530,1986-12-19
5620,978,1988-11-30
5621,7517,2017-04-25
5622,977,1988-11-29
5623,2463,1995-04-26
5624,381,1986-02-24
5625,2464,1995-04-27
5626,7516,2017-04-24
5627,7518,2017-04-26
5628,7519,2017-04-27
5629,7520,2017-04-28
5630,7521,2017-05-01
5631,7522,2017-05-02
5632,1877,1992-11-03
5633,7523,2017-05-03
5634,7524,2017-05-04
5635,7525,2017-05-05
5636,41,1984-11-05
5637,7526,2017-05-08
5638,7527,2017-05-09
5639,7528,2017-05-10
5640,7529,2017-05-11
5641,7530,2017-05-12
5642,7531,2017-05-15
5643,7532,2017-05-16
5644,7533,2017-05-17
5645,7534,2017-05-18
5647,7536,2017-05-22
5648,7537,2017-05-23
5649,7538,2017-05-24
5650,7539,2017-05-25
5651,7540,2017-05-26
5652,7541,2017-05-29
5653,7542,2017-05-30
5654,7543,2017-05-31
5655,7544,2017-06-01
5656,7545,2017-06-02
5657,1058,1989-03-22
5658,1059,1989-03-23
5659,1060,1989-03-24
5660,1707,1992-01-21
5661,7546,2017-06-05
5662,1061,1989-03-27
5663,988,1988-12-14
5664,7547,2017-06-06
5665,704,1987-10-01
5666,946,1988-10-17
5667,7548,2017-06-07
5668,1064,1989-03-30
5669,1020,1989-01-27
5670,7549,2017-06-08
5671,7550,2017-06-09
5672,713,1987-10-14
5673,7551,2017-06-12
5674,714,1987-10-15
5675,1065,1989-03-31
5676,7552,2017-06-13
5677,715,1987-10-16
5678,1066,1989-04-03
5679,716,1987-10-19
5680,525,1986-12-12
5681,847,1988-04-19
5682,1067,1989-04-04
5683,1068,1989-04-05
5684,7553,2017-06-14
5685,7554,2017-06-15
5686,7555,2017-06-16
5687,1204,1989-11-23
5688,973,1988-11-23
5689,7556,2017-06-19
5690,526,1986-12-15
5691,527,1986-12-16
5692,1626,1991-09-30
5693,1085,1989-04-28
5694,941,1988-10-10
5695,7557,2017-06-20
5696,703,1987-09-30
5697,1086,1989-05-01
5698,1088,1989-05-03
5699,1012,1989-01-17
5700,1089,1989-05-04
5701,7561,2017-06-26
5702,750,1987-12-04
5703,7562,2017-06-27
5704,1337,1990-05-29
5705,972,1988-11-22
5706,624,1987-04-30
5707,7563,2017-06-28
5708,7564,2017-06-29
5709,7565,2017-06-30
5710,942,1988-10-11
5711,7566,2017-07-03
5712,7558,2017-06-21
5713,7559,2017-06-22
5714,7560,2017-06-23
5715,7567,2017-07-04
5716,7568,2017-07-05
5717,7569,2017-07-06
5718,7570,2017-07-07
5719,539,1987-01-01
5720,537,1986-12-30
5721,532,1986-12-23
5722,1364,1990-07-05
5723,7571,2017-07-10
5724,658,1987-06-17
5725,7572,2017-07-11
5726,1075,1989-04-14
5727,616,1987-04-20
5728,951,1988-10-24
5729,622,1987-04-28
5730,7573,2017-07-12
5731,1003,1989-01-04
5732,7574,2017-07-13
5733,614,1987-04-16
5734,615,1987-04-17
5735,7575,2017-07-14
5736,1004,1989-01-05
5737,7576,2017-07-17
5738,1057,1989-03-21
5739,7577,2017-07-18
5740,566,1987-02-09
5741,1377,1990-09-04
5742,1125,1989-06-23
5743,2444,1995-03-30
5744,7578,2017-07-19
5745,7579,2017-07-20
5746,7580,2017-07-21
5747,540,1987-01-02
5748,871,1988-05-23
5749,7581,2017-07-24
5750,565,1987-02-06
5751,7582,2017-07-25
5752,763,1987-12-23
5753,7583,2017-07-26
5754,768,1987-12-30
5755,7584,2017-07-27
5756,992,1988-12-20
5757,7585,2017-07-28
5758,541,1987-01-05
5759,533,1986-12-24
5760,2643,1996-02-14
5761,2647,1996-02-20
5762,1625,1991-09-27
5763,1483,1991-01-30
5764,1437,1990-11-27
5765,1540,1991-04-19
5766,947,1988-10-18
5767,1643,1991-10-23
5768,898,1988-06-29
5769,1414,1990-10-25
5770,1640,1991-10-18
5771,1676,1991-12-09
5772,611,1987-04-13
5774,1128,1989-06-28
5775,899,1988-06-30
5776,7586,2017-09-11
5777,7587,2017-09-12
5778,7588,2017-09-13
5779,7589,2017-09-14
5780,7590,2017-09-15
5781,7591,2017-09-18
5782,7592,2017-09-19
5783,7593,2017-09-20
5784,7594,2017-09-21
5785,7595,2017-09-22
5786,7596,2017-09-25
5787,7597,2017-09-26
5788,7598,2017-09-27
5789,7599,2017-09-28
5790,7600,2017-09-29
5791,7601,2017-10-02
5792,7602,2017-10-03
5793,7603,2017-10-04
5794,7604,2017-10-05
5795,7605,2017-10-06
5796,7606,2017-10-09
5797,7607,2017-10-10
5798,7608,2017-10-11
5799,7609,2017-10-12
5800,7610,2017-10-13
5801,7611,2017-10-16
5802,7612,2017-10-17
5803,269,1985-09-19
5804,7613,2017-10-18
5805,7614,2017-10-19
5806,7615,2017-10-20
5807,7616,2017-10-23
5808,270,1985-09-20
5809,7617,2017-10-24
5810,271,1985-09-23
5811,7618,2017-10-25
5812,7619,2017-10-26
5813,7620,2017-10-27
5814,272,1985-09-24
5815,542,1987-01-06
5816,7621,2017-10-30
5817,7622,2017-10-31
5818,543,1987-01-07
5819,1955,1993-02-19
5820,612,1987-04-14
5821,545,1987-01-09
5822,7623,2017-11-01
5823,7624,2017-11-02
5824,7625,2017-11-03
5825,7626,2017-11-06
5826,7627,2017-11-07
5827,7628,2017-11-08
5828,7629,2017-11-09
5829,7630,2017-11-10
5830,547,1987-01-13
5831,7631,2017-11-13
5832,7632,2017-11-14
5833,7633,2017-11-15
5834,7634,2017-11-16
5836,7636,2017-11-20
5837,7637,2017-11-21
5838,1768,1992-04-15
5839,1892,1992-11-24
5840,7638,2017-11-22
5841,7641,2017-11-27
5842,7642,2017-11-28
5843,7639,2017-11-23
5844,7643,2017-11-29
5845,7644,2017-11-30
5846,7640,2017-11-24
5847,7645,2017-12-01
5848,7646,2017-12-04
5849,7647,2017-12-05
5850,7648,2017-12-06
5851,7649,2017-12-07
5852,7650,2017-12-08
5853,7651,2017-12-11
5854,7652,2017-12-12
5855,1944,1993-02-04
5856,7653,2017-12-13
5857,7654,2017-12-14
5858,7655,2017-12-15
5859,338,1985-12-25
5860,7656,2017-12-18
5861,7657,2017-12-19
5862,7658,2017-12-20
5863,7659,2017-12-21
5864,7660,2017-12-22
5865,7661,2017-12-25
5866,7662,2017-12-26
5867,7663,2017-12-27
5868,7664,2017-12-28
5869,7665,2017-12-29
5870,7666,2018-01-01
5871,7667,2018-01-02
5872,7668,2018-01-03
5873,7669,2018-01-04
5874,7670,2018-01-05
5875,1893,1992-11-25
5876,7671,2018-01-08
5877,1894,1992-11-26
5878,7672,2018-01-09
5879,7673,2018-01-10
5880,7674,2018-01-11
5881,7675,2018-01-12
5882,7676,2018-01-15
5883,7677,2018-01-16
5884,995,1988-12-23
5885,997,1988-12-27
5886,2558,1995-10-18
5887,7678,2018-01-17
5888,7679,2018-01-18
5889,7680,2018-01-19
5890,7681,2018-01-22
5891,7682,2018-01-23
5892,7683,2018-01-24
5893,7684,2018-01-25
5894,7685,2018-01-26
5895,7686,2018-01-29
5896,7687,2018-01-30
5897,7688,2018-01-31
5898,7689,2018-02-01
5899,7690,2018-02-02
5900,2031,1993-06-07
5901,7691,2018-02-05
5902,7692,2018-02-06
5903,7693,2018-02-07
5904,7694,2018-02-08
5905,7695,2018-02-09
5906,7696,2018-02-12
5907,7697,2018-02-13
