id,value,clue,response,link,round,category,comment,date,game_comments,player1_name,player1_bio,player2_name,player2_bio,player3_name,player3_bio
clue_J_2_3,600,"Joe Starkey, mid-kickoff return as Cal Berkeley beat this rival: ""Oh, the band is out on the field! He's gonna go into the end zone!""",Stanford,NA,J,THE SPORTSCASTER'S QUOTE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_3_3,600,"1848: I'm in Congress repping this party, but starting to think there might be a lane for a new, real anti-slavery party",the Whigs,NA,J,LINCOLN BLOGS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_4_3,600,Paul's epistle to the Ephesians was addressed to a people in an Ancient Greek city that is today in this country,Turkey,http://www.j-archive.com/media/2021-01-29_J_23a.jpg,J,PLACES IN THE GOOD BOOK,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_5_3,600,"California's building code says this is ""a primarily vertical structure containing one or more flues""",a chimney,NA,J,CODE WORDS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_6_3,600,The peal of a small bell,a chime,NA,J,PRIME RHYME,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_1_4,800,"Aka sumo stance, wide stance these work the inside thigh muscles as you move up & down & do a lot more than ""diddly""",a squat,NA,J,GYM & JUICE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_2_4,800,"At the PGA Champ. in 2002, ""Hello"", these was Jim Nantz' subtle message to his ailing father & it became Jim's signature opening",friends,NA,J,THE SPORTSCASTER'S QUOTE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_3_4,NA,"June 16, 1858: I'm   gonna use ""A house divided against itself cannot stand"" as I begin taking him on for Senate! He's got no chance",Stephen Douglas,NA,J,LINCOLN BLOGS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_4_4,800,"God tells Jonah to preach against the people of this city; at first he flees, but later he gets into denouncing them",Nineveh,NA,J,PLACES IN THE GOOD BOOK,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_5_4,800,"The Air Force Academy's code of this quality says, ""We will not lie, steal or cheat, nor tolerate among us anyone who does""",the honor code,NA,J,CODE WORDS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_6_4,800,Citrus aurantifolia,a lime,NA,J,PRIME RHYME,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_1_5,1000,"You can burn around 400 cals. an hour, decrease stress & get in cardio doing this, throwing jabs & hooks at an imaginary foe",shadow boxing,NA,J,GYM & JUICE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_2_5,1000,"Calls from this college hoops man: ""Dipsy-doo, dunk-a-roo!"" & He's a ""diaper dandy"", baby!",(Dick) Vitale,NA,J,THE SPORTSCASTER'S QUOTE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_3_5,1000,"November 1861: after Gen. Scott's resignation, I'm putting this man in charge of all the armies--what could possibly go wrong?",George McClellan,NA,J,LINCOLN BLOGS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_4_5,1000,"Now the largest city in the Negev Desert, it was where Abraham made a covenant with the Philistine King Abimelech in Genesis 21",Beersheba,NA,J,PLACES IN THE GOOD BOOK,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_5_5,1000,"ZIP code stands for ""zone"" this ""plan"", as it was expected to make mail delivery better",improvement,NA,J,CODE WORDS,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_6_5,1000,A geographic location with a particular meteorological environment,a clime,NA,J,PRIME RHYME,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_1_1,400,"""Dear, old, sleepy place... full of spells"", wrote Amy Lowell about this city's Athenaeum Library, founded by her ancestor",Boston,NA,DJ,POET-POURRI,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_2_1,400,"Pop musicians joined together & recorded ""Do They Know It's Christmas?"" in 1984 to raise money for famine relief in this country",Ethiopia,NA,DJ,1980s TIME CAPSULE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_3_1,400,"Major towns in this Caribbean nation include Jacmel, Pétion-Ville & Port-de-Paix",Haiti,NA,DJ,AROUND THE CARIBBEAN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_4_1,400,"To be merciless to an enemy is to show ""no"" this coin",a quarter,NA,DJ,TO PHRASE A COIN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_5_1,400,"The closest star to our sun, Proxima this has an Earth-like planet that was discovered in 2016 & could possibly support life",Proxima Centauri,NA,DJ,BIG STAR,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_6_1,400,"Going low, Meghan Trainor was ""All About That"" this in a 2014 No. 1",that Bass,NA,DJ,NO. 1 RECORD,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_1_2,800,"George Herbert's poetic query ""Is there in truth no"" this? became the title of the ""Star Trek"" episode with the Medusans",beauty,NA,DJ,POET-POURRI,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_2_2,800,"In 1983 this Swiss company introduced its iconic new timepieces, which became a craze",a Swatch,NA,DJ,1980s TIME CAPSULE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_3_2,800,"The largest range in Jamaica, these mountains are famous as a source of coffee beans",the Blue Mountains,NA,DJ,AROUND THE CARIBBEAN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_4_2,800,"To ""drop"" one of these is to inform on someone, like by calling the cops from an old payphone",a dime,NA,DJ,TO PHRASE A COIN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_5_2,800,Castor & Pollux are the 2 brightest stars in this constellation that's also a sign of the zodiac,Gemini,NA,DJ,BIG STAR,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_6_2,800,"In 1994 this R&B group spent 14 weeks at No. 1 singing, ""I'll make love to you, like you want me to""",Boyz II Men,NA,DJ,NO. 1 RECORD,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_1_3,1200,"Joseph Severn went with this poet to Rome, made a deathbed drawing of him & was buried next to him when Severn died 58 years later",Keats,http://www.j-archive.com/media/2021-01-29_DJ_20a.jpg,DJ,POET-POURRI,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_2_3,1200,"Not your typical sitcom, this TV show featuring a shoe salesman's less-than-perfect family life premiered in 1987",Married... with Children,NA,DJ,1980s TIME CAPSULE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_3_3,1200,The easternmost of Cuba's 15 provinces is this single-named one near where the U.S. maintains a military base,Guantanamo,NA,DJ,AROUND THE CARIBBEAN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_4_3,1200,"Something valueless is ""not worth a"" this colorful 2-word coin phrase",a red cent,NA,DJ,TO PHRASE A COIN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_5_3,1200,"In the top 5 brightest stars, Arcturus is found in this constellation in the northern sky; oh, shake shake shake, shake your...",Bootes,NA,DJ,BIG STAR,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_6_3,1200,This 1998 Cher megahit with a 1-word title took 6 songwriters & almost a decade to put together,"""Believe""",NA,DJ,NO. 1 RECORD,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_1_4,1600,In 1920s London Virginia Woolf & others were baffled by this transplanted American poet's habit of wearing green face powder,T.S. Eliot,NA,DJ,POET-POURRI,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_2_4,1600,"In 1989 Tom Petty sang, ""My sister got lucky, married"" this kind of successful person, a word coined earlier in the decade",a yuppie,NA,DJ,1980s TIME CAPSULE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_3_4,1600,"Boulders form secluded pools at the Baths, a beach area in this colony of the queen",the British Virgin Islands,http://www.j-archive.com/media/2021-01-29_DJ_05.jpg,DJ,AROUND THE CARIBBEAN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_4_4,1600,"""Don't take any"" of these, like the commemorative souvenirs made for the 1933 Chicago World's Fair",a wooden nickel,NA,DJ,TO PHRASE A COIN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_5_4,1600,"When you see this Down Under constellation for the 1st time, check out Alpha Crucis & the Coalsack molecular cloud",the Southern Cross,NA,DJ,BIG STAR,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_6_4,1600,"Despite the fact that ""We had joy, we had fun, we had"" this title in 1974, it really is one seriously depressing tune","""Seasons In The Sun""",NA,DJ,NO. 1 RECORD,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_1_5,2000,"This 11th century Persian ""Rubaiyat"" poet was an astronomer who devised a calendar more accurate than ours",Omar Khayyam,NA,DJ,POET-POURRI,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_2_5,2000,This Democrat was governor of Massachusetts for most of the decade,Dukakis,NA,DJ,1980s TIME CAPSULE,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_3_5,NA,"2 capital cities are located on this Caribbean island: Marigot, which is French, & Philipsburg, which is Dutch",St. Maarten,NA,DJ,AROUND THE CARIBBEAN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_4_5,2000,"When this alliterative phrase offering to wager money against bakery treats first appeared, the coins were still silver",dollars to doughnuts,NA,DJ,TO PHRASE A COIN,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_5_5,NA,The name of this bright red star in the constellation Scorpius denotes it as a rival of the Greek god of war,Antares,NA,DJ,BIG STAR,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_DJ_6_5,2000,"About 20 years after Ray Charles hit No. 1 with this tune, it became a state song","""Georgia On My Mind""",NA,DJ,NO. 1 RECORD,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
NA,NA,"The Army's longest continuous campaign, 1969-2007, began in this Northern Ireland city known by either of 2 different names",Londonderry/Derry,NA,FJ,BRITISH ARMY HISTORY,,2021-01-29,Zach Newkirk game 6.,Bo Mendez,a museum and cultural professional originally from New Braunfels,Kristen Seigel,a high school Spanish teacher from Columbus,Zach Newkirk,an attorney from Alexandria
clue_J_1_1,100,"Compton's Encyclopedia says what wind is to Chicago, this is to Seattle",rain,NA,J,SEATTLE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_2_1,100,"Heavenly body whose name precedes ""Drops"" in a line of cosmetics by Revlon",Moon,NA,J,COSMETICS & PERFUME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_3_1,100,"'The lowest order of vertebrates to have a larynx, they probably have ""ribbiting"" conversations",frogs,NA,J,THE VOICE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_4_1,100,"His poem ""The Legend of Good Women"" is less famous than his ""Canterbury Tales""",Chaucer,NA,J,WORLD LITERATURE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_5_1,100,This motorized bicycle has pedals in addition to a low-powered gas engine,a moped,NA,J,TRANSPORTATION,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_6_1,100,"The ""Count""",Count Basie,NA,J,MUSICAL NOBILITY,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_1_2,200,"Seattle nicknamed itself this in 1982, so gather up a tin man, lion & scarecrow & go visit",(the) Emerald City,NA,J,SEATTLE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_2_2,200,"The name of ""L'Heure Bleue"" perfume means this in English",the blue hour,NA,J,COSMETICS & PERFUME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_3_2,200,"The Zulus, Maoris & Eskimos practice this art, but it's hard to imagine Nanook & Mortimer Snerd",ventriloquism,NA,J,THE VOICE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_4_2,200,"Kahlil Gibran wrote his early works in Arabic but wrote ""The Prophet"" in this language",English,NA,J,WORLD LITERATURE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_5_2,200,These wagons named for a valley in Pennsylvania had both ends built higher than the middle,Conestoga wagons,NA,J,TRANSPORTATION,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_6_2,200,"The""Queen of Soul""",Aretha Franklin,NA,J,MUSICAL NOBILITY,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_1_3,300,Travel expert Stephen Birnbaum said the best view of Seattle is from the top of this structure,the Space Needle,NA,J,SEATTLE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_2_3,300,"Of Joe Montana, Claude Montana or the state of Montana, what the fragrance ""Montana"" is named for",Claude Montana,NA,J,COSMETICS & PERFUME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_3_3,300,"Also called the bellman, this colonial news bearer's shout was ""Oyez! Oyez!""",town crier,NA,J,THE VOICE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_4_3,300,"The title of this classical tale of India means ""Great Epic of the Bharata Dynasty""",the Mahabharata,NA,J,WORLD LITERATURE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_5_3,300,The first railway powered by this opened in Berlin about 1880,electricity,NA,J,TRANSPORTATION,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_6_3,300,"The""King of Swing""",Benny Goodman,NA,J,MUSICAL NOBILITY,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_1_4,400,Henry Yesler built the first steam-powered sawmill on this Seattle sound,Puget Sound,NA,J,SEATTLE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_2_4,400,"Ads for this handsome actor's Suncare System say he sports ""the world's most famous tan""",(George) Hamilton,NA,J,COSMETICS & PERFUME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_3_4,400,Optimum pitch & range of pitch are determined by the length & mass of these,vocal cords,NA,J,THE VOICE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_4_4,400,"Prince Nekhlyudov seduces & deserts Katyusha Maslova in this count's novel ""Resurrection""",Tolstoy,NA,J,WORLD LITERATURE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_5_4,400,"This Ohio city's international airport actually lies in Boone County, Kentucky",Cincinnati,NA,J,TRANSPORTATION,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_6_4,400,"The""Polish Prince""",Bobby Vinton,NA,J,MUSICAL NOBILITY,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_1_5,NA,The city lies between these 2 mountain ranges,the Olympics & the Cascades,NA,J,SEATTLE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_2_5,500,"In 1990 this actress marketed cosmetics called ""Passion for Color""",Elizabeth Taylor,NA,J,COSMETICS & PERFUME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_3_5,500,This 2-word Latin phrase has come to mean popular opinion or sentiment,vox populi,NA,J,THE VOICE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_4_5,500,"The German title of this Gunter Grass novel is ""Die Blechtrommel""",The Tin Drum,NA,J,WORLD LITERATURE,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_5_5,500,"The world's 3 largest transportation manufacturers are GM, Ford & this Japanese firm",Toyota,NA,J,TRANSPORTATION,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_6_5,500,"""Empress of the Blues""",Bessie Smith,NA,J,MUSICAL NOBILITY,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_1_1,200,"Jasper Johns has been called the father of this type of art whose name also means ""father""",pop art,NA,DJ,ARTISTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_2_1,200,"This 1865 Lewis Carroll book was inspired by Alice Liddell, the daughter of the dean of Christ Church",Alice in Wonderland,NA,DJ,FAMOUS ALICES,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_3_1,200,"In a William Congreve proverb, this ""has charms to soothe a savage breast""",music,NA,DJ,PROVERBS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
NA,NA,NA,NA,NA,NA,NA,NA,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_5_1,200,This founder of the Order of Preachers was the subject of a No. 1 hit song by the Singing Nun,St. Dominic,NA,DJ,SAINTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_6_1,200,"The center of Rome since the 8th century B.C., Caesar added the law court to it",the Forum,NA,DJ,ANCIENT ROME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_1_2,400,"His chief Tahitian work was ""Where Do We Come From? What Are We? Where Are We going?""",(Paul) Gauguin,NA,DJ,ARTISTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_2_2,400,"Presidential daughter who said Calvin Coolidge looked ""as if he had been weaned on a pickle""",Alice Roosevelt,NA,DJ,FAMOUS ALICES,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_3_2,400,"""One catches more flies with a spoonful of honey than 20 pounds of"" this",vinegar,NA,DJ,PROVERBS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
NA,NA,NA,NA,NA,NA,NA,NA,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_5_2,400,In 1866 this saint joined a convent at Nevers & never returned to Lourdes,(St.) Bernadette,NA,DJ,SAINTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
NA,NA,NA,NA,NA,NA,NA,NA,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
